question,subject,choices,answer
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, subfalciform,, necklike]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, subfalciform,, necklike]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, subfalciform,, necklike]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, subfalciform,, necklike]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, necklike,, subfalciform]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, necklike,, subfalciform]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, necklike,, subfalciform]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, wideband,, necklike,, subfalciform]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, wideband,, necklike]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, wideband,, necklike]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, wideband,, necklike]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, wideband,, necklike]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, necklike,, wideband]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, necklike,, wideband]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, necklike,, wideband]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, subfalciform,, necklike,, wideband]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, wideband,, subfalciform]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, wideband,, subfalciform]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, wideband,, subfalciform]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, wideband,, subfalciform]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, subfalciform,, wideband]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, subfalciform,, wideband]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, subfalciform,, wideband]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[rollouts,, necklike,, subfalciform,, wideband]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, subfalciform,, necklike]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, subfalciform,, necklike]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, subfalciform,, necklike]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, subfalciform,, necklike]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, necklike,, subfalciform]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, necklike,, subfalciform]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, necklike,, subfalciform]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, rollouts,, necklike,, subfalciform]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, rollouts,, necklike]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, rollouts,, necklike]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, rollouts,, necklike]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, rollouts,, necklike]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, necklike,, rollouts]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, necklike,, rollouts]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, necklike,, rollouts]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, subfalciform,, necklike,, rollouts]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, rollouts,, subfalciform]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, rollouts,, subfalciform]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, rollouts,, subfalciform]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, rollouts,, subfalciform]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, subfalciform,, rollouts]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, subfalciform,, rollouts]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, subfalciform,, rollouts]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[wideband,, necklike,, subfalciform,, rollouts]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, wideband,, necklike]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, wideband,, necklike]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, wideband,, necklike]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, wideband,, necklike]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, necklike,, wideband]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, necklike,, wideband]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, necklike,, wideband]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, rollouts,, necklike,, wideband]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, rollouts,, necklike]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, rollouts,, necklike]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, rollouts,, necklike]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, rollouts,, necklike]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, necklike,, rollouts]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, necklike,, rollouts]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, necklike,, rollouts]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, wideband,, necklike,, rollouts]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, rollouts,, wideband]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, rollouts,, wideband]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, rollouts,, wideband]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, rollouts,, wideband]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, wideband,, rollouts]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, wideband,, rollouts]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, wideband,, rollouts]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[subfalciform,, necklike,, wideband,, rollouts]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, wideband,, subfalciform]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, wideband,, subfalciform]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, wideband,, subfalciform]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, wideband,, subfalciform]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, subfalciform,, wideband]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, subfalciform,, wideband]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, subfalciform,, wideband]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, rollouts,, subfalciform,, wideband]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, rollouts,, subfalciform]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, rollouts,, subfalciform]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, rollouts,, subfalciform]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, rollouts,, subfalciform]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, subfalciform,, rollouts]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, subfalciform,, rollouts]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, subfalciform,, rollouts]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, wideband,, subfalciform,, rollouts]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, rollouts,, wideband]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, rollouts,, wideband]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, rollouts,, wideband]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, rollouts,, wideband]",3
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, wideband,, rollouts]",0
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, wideband,, rollouts]",1
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, wideband,, rollouts]",2
Find the order of the factor group (Z_4 x Z_12)/(<2> x <2>),abstract_algebra,"[necklike,, subfalciform,, wideband,, rollouts]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, acetanilide,, anama]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, acetanilide,, anama]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, acetanilide,, anama]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, acetanilide,, anama]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, anama,, acetanilide]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, anama,, acetanilide]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, anama,, acetanilide]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, preinfection,, anama,, acetanilide]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, preinfection,, anama]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, preinfection,, anama]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, preinfection,, anama]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, preinfection,, anama]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, anama,, preinfection]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, anama,, preinfection]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, anama,, preinfection]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, acetanilide,, anama,, preinfection]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, preinfection,, acetanilide]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, preinfection,, acetanilide]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, preinfection,, acetanilide]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, preinfection,, acetanilide]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, acetanilide,, preinfection]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, acetanilide,, preinfection]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, acetanilide,, preinfection]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[lymphopenial,, anama,, acetanilide,, preinfection]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, acetanilide,, anama]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, acetanilide,, anama]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, acetanilide,, anama]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, acetanilide,, anama]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, anama,, acetanilide]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, anama,, acetanilide]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, anama,, acetanilide]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, lymphopenial,, anama,, acetanilide]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, lymphopenial,, anama]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, lymphopenial,, anama]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, lymphopenial,, anama]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, lymphopenial,, anama]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, anama,, lymphopenial]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, anama,, lymphopenial]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, anama,, lymphopenial]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, acetanilide,, anama,, lymphopenial]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, lymphopenial,, acetanilide]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, lymphopenial,, acetanilide]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, lymphopenial,, acetanilide]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, lymphopenial,, acetanilide]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, acetanilide,, lymphopenial]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, acetanilide,, lymphopenial]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, acetanilide,, lymphopenial]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[preinfection,, anama,, acetanilide,, lymphopenial]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, preinfection,, anama]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, preinfection,, anama]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, preinfection,, anama]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, preinfection,, anama]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, anama,, preinfection]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, anama,, preinfection]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, anama,, preinfection]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, lymphopenial,, anama,, preinfection]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, lymphopenial,, anama]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, lymphopenial,, anama]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, lymphopenial,, anama]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, lymphopenial,, anama]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, anama,, lymphopenial]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, anama,, lymphopenial]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, anama,, lymphopenial]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, preinfection,, anama,, lymphopenial]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, lymphopenial,, preinfection]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, lymphopenial,, preinfection]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, lymphopenial,, preinfection]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, lymphopenial,, preinfection]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, preinfection,, lymphopenial]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, preinfection,, lymphopenial]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, preinfection,, lymphopenial]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[acetanilide,, anama,, preinfection,, lymphopenial]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, preinfection,, acetanilide]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, preinfection,, acetanilide]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, preinfection,, acetanilide]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, preinfection,, acetanilide]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, acetanilide,, preinfection]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, acetanilide,, preinfection]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, acetanilide,, preinfection]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, lymphopenial,, acetanilide,, preinfection]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, lymphopenial,, acetanilide]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, lymphopenial,, acetanilide]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, lymphopenial,, acetanilide]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, lymphopenial,, acetanilide]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, acetanilide,, lymphopenial]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, acetanilide,, lymphopenial]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, acetanilide,, lymphopenial]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, preinfection,, acetanilide,, lymphopenial]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, lymphopenial,, preinfection]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, lymphopenial,, preinfection]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, lymphopenial,, preinfection]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, lymphopenial,, preinfection]",3
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, preinfection,, lymphopenial]",0
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, preinfection,, lymphopenial]",1
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, preinfection,, lymphopenial]",2
Find the maximum possible order for some element of Z_4 x Z_6.,abstract_algebra,"[anama,, acetanilide,, preinfection,, lymphopenial]",3
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, pourvete,, lachrymogenic]",0
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, pourvete,, lachrymogenic]",1
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, pourvete,, lachrymogenic]",2
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, pourvete,, lachrymogenic]",3
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, lachrymogenic,, pourvete]",0
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, lachrymogenic,, pourvete]",1
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, lachrymogenic,, pourvete]",2
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, linkiest,, lachrymogenic,, pourvete]",3
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, linkiest,, lachrymogenic]",0
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, linkiest,, lachrymogenic]",1
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, linkiest,, lachrymogenic]",2
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, linkiest,, lachrymogenic]",3
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, lachrymogenic,, linkiest]",0
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, lachrymogenic,, linkiest]",1
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, lachrymogenic,, linkiest]",2
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, pourvete,, lachrymogenic,, linkiest]",3
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, lachrymogenic,, linkiest,, pourvete]",0
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, lachrymogenic,, linkiest,, pourvete]",1
Statement 1 | The symmetric group S_3 is cyclic. Statement 2 | Every group is isomorphic to some group of permutations.,abstract_algebra,"[tamacoare,, lachrymogenic,, linkiest,, pourvete]",2
